ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170861,AGAP013419,38598523,38599183,0,0
2R,EOG0917015C,AGAP003488,38600024,38601388,0,0
2R,EOG0917001C,AGAP003489,38602780,38617316,0.956,0
2R,EOG091704Q9,AGAP003490,38606960,38608353,0,0
2R,EOG0917040Q,AGAP003492,38634314,38646643,0,0
2R,EOG091700H7,AGAP003493,38653986,38655658,0,0
2R,EOG09170527,AGAP003495,38663067,38664553,0,0
2R,EOG091701H8,AGAP013468,38669404,38673883,0.774,0
2R,EOG091704Q3,AGAP003497,38675811,38677520,0,0
2R,EOG091701NY,AGAP003496,38691751,38698200,0,0
2R,EOG091700L8,AGAP003498,38727580,38733747,0,0
2R,EOG0917026O,AGAP003499,38734933,38737069,0,0
2R,EOG091704F9,AGAP003500,38738669,38739898,0,0
2R,EOG0917046P,AGAP003501,38740383,38741717,0,0
2R,EOG091701KE,AGAP003502,38746551,38749440,0.983,0
2R,EOG091700RL,AGAP003503,38752173,38756298,0,0
2R,EOG091702T9,AGAP003504,38759972,38762723,0,0
2R,EOG091700EX,AGAP003506,38764437,38771349,0.965,0
2R,EOG091708O0,AGAP003507,38774943,38775688,0,0
2R,EOG091701SN,AGAP003508,38776334,38785904,0,0
2R,EOG09170BP1,AGAP003509,38808212,38922476,0,0
2R,EOG091702CV,AGAP003510,38955991,38958318,0,0
2R,EOG0917068Y,AGAP003512,39038331,39039242,0,0
2R,EOG091700GE,AGAP003513,39039980,39052756,0,0
2R,EOG091706JP,AGAP003515,39064209,39065039,0,0
2R,EOG091706QX,AGAP003516,39069335,39070274,0.413,0
2R,EOG091702K7,AGAP003517,39071095,39077108,0,0
2R,EOG091704TT,AGAP003521,39107109,39108344,0.643,0
2R,EOG091700UF,AGAP012974,39110079,39113656,0.98,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091703OQ,AGAP003522,39114169,39115765,0.285,1
2R,EOG0917037D,AGAP003523,39116924,39124075,0,1
2R,EOG091700R6,AGAP003524,39125743,39129201,0,1
2R,EOG091704UV,AGAP003525,39134630,39140616,0,1
2R,EOG091701JP,AGAP003526,39141471,39144993,0.677,1
2R,EOG0917079T,AGAP013352,39194029,39197300,0,1
2R,EOG091709UY,AGAP003530,39200947,39201650,0,1
2R,EOG091700UG,AGAP003531,39207749,39210030,0,1
2R,EOG09170746,AGAP003532,39213702,39214882,0.322,1
2R,EOG09170AT6,AGAP003533,39215113,39215618,0,1
2R,EOG09170AXE,AGAP003535,39217433,39217891,0,1
2R,EOG0917078P,AGAP003536,39218389,39219335,0,1
2R,EOG09170AC1,AGAP003538,39333999,39334678,0,1
2R,EOG091708U9,AGAP013361,39334873,39335439,0,1
2R,EOG091700PM,AGAP003540,39337400,39342243,0.967,1
2R,EOG091703P4,AGAP003541,39348411,39350723,0,1
2R,EOG09170BNV,AGAP013362,39350934,39351488,0,1
2R,EOG091702ID,AGAP003542,39355007,39356653,0,1
2R,EOG091705WK,AGAP003544,39358298,39359381,0.552,1
2R,EOG091704XH,AGAP012993,39359677,39361452,0.896,1
2R,EOG091705LE,AGAP003545,39362515,39364002,0,1
2R,EOG091700A2,AGAP003546,39365615,39417190,0,1
2R,EOG091700JQ,AGAP003548,39426265,39429342,0,1
2R,EOG091705RU,AGAP003549,39429822,39432071,0,1
2R,EOG09170069,AGAP003550,39437188,39445812,0,1
2R,EOG091704RK,AGAP003552,39449341,39450589,0,1
2R,EOG091709I1,AGAP013398,39450700,39451715,0,1
2R,EOG091707RA,AGAP003553,39452128,39453046,0,1
2R,EOG091704BF,AGAP003555,39454016,39455498,0,1
2R,EOG091704G2,AGAP003556,39456604,39459567,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170AQ3,AGAP003557,39461294,39461811,0,0
2R,EOG09170AV7,AGAP003558,39462852,39463260,0,0
2R,EOG091702SX,AGAP003559,39466063,39521816,0,0
2R,EOG091700CG,AGAP003560,39524979,39530060,0,0
2R,EOG091701DQ,AGAP003562,39532100,39535101,0,0
2R,EOG091701ZP,AGAP003566,39539755,39542531,0,0
2R,EOG09170B4J,AGAP003567,39543252,39543746,0,0
2R,EOG091701E5,AGAP003568,39696147,39718271,0,0
2R,EOG09170BVV,AGAP028406,39753106,39753411,0,0
2R,EOG0917044S,AGAP003571,39766029,39770739,0.892,0
2R,EOG091703L1,AGAP003572,39970692,39982952,0,0
2R,EOG091706ZM,AGAP003573,39986816,39998667,0,0
2R,EOG09170AIH,AGAP013217,40060839,40063191,0,0
2R,EOG091703AQ,AGAP003575,40084706,40086456,0,0
2R,EOG091700H8,AGAP003576,40087787,40091939,0.467,0
2R,EOG091708AW,AGAP003577,40094415,40095971,0,0
2R,EOG091703YO,AGAP003578,40154309,40164095,0.308,0
2R,EOG0917005Q,AGAP003579,40172480,40210242,0,0
2R,EOG0917089I,AGAP003580,40287196,40287878,0,0
2R,EOG091704ZI,AGAP003581,40335765,40336933,0,0
2R,EOG0917059V,AGAP003583,40339671,40340828,0,0
2R,EOG0917080A,AGAP003585,40344657,40345682,0,0
2R,EOG091705RH,AGAP003586,40346388,40347804,0,0
2R,EOG091702U9,AGAP003587,40355281,40357302,0.868,0
2R,EOG091702UW,AGAP003589,40363597,40365128,0.716,0
2R,EOG091703V3,AGAP003591,40367592,40368899,0,0
2R,EOG091706P7,AGAP003592,40369299,40370559,0,0
2R,EOG091701L7,AGAP003593,40372841,40374699,0.975,0
2R,EOG0917056Z,AGAP003594,40375381,40376985,0.892,0
2R,EOG091701LQ,AGAP003595,40378290,40382871,0.978,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917026B,AGAP003596,40388985,40391184,0,0
2R,EOG091701B8,AGAP003597,40393185,40401193,0.359,0
2R,EOG0917081X,AGAP003598,40402990,40403835,0,0
2R,EOG091708BU,AGAP003599,40404984,40405859,0.841,0
2R,EOG091705J4,AGAP003600,40407795,40413001,0,0
2R,EOG091701NF,AGAP003601,40436508,40438379,0.818,0
2R,EOG091706I9,AGAP003603,40442378,40443823,0,0
2R,EOG091702WH,AGAP003604,40448315,40450894,0,0
2R,EOG091701TH,AGAP003605,40463604,40466823,0,0
2R,EOG091703QP,AGAP003606,40467960,40471476,0.562,0
2R,EOG0917023R,AGAP003607,40474385,40476901,0.516,0
2R,EOG09170088,AGAP003610,40488867,40496422,0.892,0
2R,EOG0917036Y,AGAP003611,40505162,40510656,0,0
2R,EOG091708KF,AGAP003612,40511482,40512446,0,0
2R,EOG091706CE,AGAP003613,40513422,40515101,0,0
2R,EOG0917091K,AGAP003614,40515338,40516060,0.948,0
2R,EOG09170AP2,AGAP013432,40526241,40526552,0,0
2R,EOG09170059,AGAP003616,40555619,40564539,0.951,0
2R,EOG091701FG,AGAP003618,40568743,40573444,0,0
2R,EOG091700CM,AGAP003619,40577597,40585729,0.965,0
2R,EOG09170B4C,AGAP003620,40589684,40589893,0,0
2R,EOG091708EF,AGAP003621,40592296,40593043,0,0
2R,EOG091704M9,AGAP003622,40593252,40594499,0,0
2R,EOG091706NF,AGAP003624,40641932,40643027,0,0
2R,EOG09170ASE,AGAP013153,40685112,40685944,0,0
2R,EOG091706YR,AGAP003626,40687126,40688273,0.954,0
2R,EOG091705OU,AGAP013221,40688803,40689963,0,0
2R,EOG091705XZ,AGAP003627,40695309,40696459,0,0
2R,EOG091702IN,AGAP003629,40698551,40700783,0.509,0
2R,EOG09170ABR,AGAP003630,40723859,40724443,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917047S,AGAP003631,40725964,40738059,0,0
2R,EOG09170357,AGAP003632,40782890,40785367,0,0
2R,EOG0917018B,AGAP003633,40786467,40790928,0.97,0
2R,EOG091701MC,AGAP003635,40796263,40800697,0.891,0
2R,EOG091705WF,AGAP003636,40803768,40805571,0,0
2R,EOG091700H6,AGAP003638,40870723,40876194,0,0
2R,EOG091703BQ,AGAP003639,40879164,40880765,0,0
2R,EOG0917041X,AGAP003640,40882209,40883811,0,0
2R,EOG091703GN,AGAP003642,40902329,40904036,0,0
2R,EOG09170018,AGAP003643,40907220,40922822,0.908,0
2R,EOG091708QK,AGAP003644,40925228,40925982,0,0
2R,EOG091709G4,AGAP003646,40949776,40951169,0.564,0
2R,EOG0917017I,AGAP003647,40951961,40955483,0,0
2R,EOG0917061K,AGAP003649,40973117,40974794,0.367,0
2R,EOG0917067M,AGAP003650,41002182,41003437,0,0
2R,EOG091700KI,AGAP003651,41005521,41039934,0,0
2R,EOG091706O5,AGAP012992,41050879,41051697,0,0
2R,EOG09170361,AGAP003652,41060161,41061945,0,0
2R,EOG091704MZ,AGAP003655,41073855,41075460,0.943,0
2R,EOG09170310,AGAP013179,41151293,41154479,0,0
2R,EOG0917000X,AGAP003656,41180953,41214353,0.951,0
2R,EOG091707XV,AGAP003657,41217323,41218342,0,0
2R,EOG091706EP,AGAP003658,41239013,41282915,0,0
2R,EOG091703LV,AGAP003661,41315041,41320311,0,0
2R,EOG0917015E,AGAP003663,41327518,41336640,0,0
2R,EOG091705WQ,AGAP003664,41338806,41339827,0.375,0
2R,EOG0917084J,AGAP013358,41346821,41348814,0,0
2R,EOG091705DE,AGAP003665,41349046,41350378,0,0
2R,EOG091701OM,AGAP003666,41364680,41370525,0.974,0
2R,EOG091709BP,AGAP003667,41371486,41372129,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170AA2,AGAP003669,41467355,41486271,0.262,0.588725543994176
2R,EOG0917060E,AGAP003670,41551940,41555327,0,0.588725543994176
2R,EOG09170535,AGAP003671,41564060,41565805,0,0.588725543994176
2R,EOG091709N4,AGAP003672,41704669,41731909,0,0.588725543994176
2R,EOG091708WW,AGAP003674,41781161,41802623,0,0.588725543994176
2R,EOG091709OL,AGAP003675,41812485,41813070,0,0.588725543994176
2R,EOG091700M9,AGAP003676,41815789,41819862,0.978,0.588725543994176
2R,EOG091701RA,AGAP003678,41843545,41847563,0,0.588725543994176
2R,EOG091700E4,AGAP003679,41850195,41853345,0,0.588725543994176
2R,EOG091701M3,AGAP003680,41908301,41914506,0.964,0.588725543994176
2R,EOG091707A0,AGAP013100,41919446,41920250,0,0.588725543994176
2R,EOG0917002J,AGAP003681,41921109,41930537,0.958,0.588725543994176
2R,EOG091701RI,AGAP003684,41933502,41935088,0,0.588725543994176
2R,EOG091707A9,AGAP003685,41951666,41954101,0,0.588725543994176
2R,EOG0917079D,AGAP013477,41959724,41960833,0,0.588725543994176
2R,EOG0917028Y,AGAP003686,42010029,42011300,0,0.588725543994176
2R,EOG091702H7,AGAP013425,42015346,42017474,0.547,0.588725543994176
2R,EOG0917018R,AGAP003687,42018294,42027627,0,0.588725543994176
2R,EOG09170503,AGAP003688,42038950,42041358,0,0.588725543994176
2R,EOG091700RM,AGAP003689,42042818,42045057,0,0.588725543994176
2R,EOG091701U8,AGAP003691,42045742,42049107,0,0.588725543994176
2R,EOG0917008W,AGAP003692,42049194,42052623,0,0.588725543994176
2R,EOG09170153,AGAP013146,42059966,42063174,0.542,0.588725543994176
2R,EOG091708ZK,AGAP003697,42113820,42114332,0,0.588725543994176
2R,EOG0917030S,AGAP003700,42132922,42134325,0.37,0.588725543994176
2R,EOG091700LZ,AGAP003702,42149750,42173279,0,0.588725543994176
2R,EOG0917001I,AGAP003703,42175154,42182118,0,0.588725543994176
2R,EOG0917041H,AGAP013281,42182745,42188042,0.275,0.588725543994176
2R,EOG091704GB,AGAP003704,42201664,42203100,0,0.588725543994176
2R,EOG091702QL,AGAP003705,42204512,42207017,0,0.588725543994176
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170BIR,AGAP003707,42208564,42208812,0,1
2R,EOG091700YZ,AGAP003709,42221280,42280984,0,1
2R,EOG091705F3,AGAP003710,42288325,42289638,0,1
2R,EOG091700MA,AGAP003711,42291767,42300822,0,1
2R,EOG0917089G,AGAP003712,42303482,42304251,0,1
2R,EOG09170AJ2,AGAP003713,42306933,42307364,0,1
2R,EOG091700MD,AGAP003714,42356990,42373365,0.372,1
2R,EOG091700SI,AGAP003715,42403984,42408536,0,1
2R,EOG091705KK,AGAP003716,42410896,42412240,0,1
2R,EOG091707NJ,AGAP013180,42418050,42419000,0,1
2R,EOG091703SS,AGAP003718,42420656,42423781,0,1
2R,EOG091705SG,AGAP003720,42428570,42429966,0,1
2R,EOG0917053K,AGAP003722,42434203,42435870,0,1
2R,EOG091705PC,AGAP003723,42436354,42437508,0,1
2R,EOG091701EY,AGAP003725,42448844,42466980,0,1
2R,EOG091702BP,AGAP003726,42493966,42497346,0.898,1
2R,EOG0917012X,AGAP003727,42626025,42628951,0,1
2R,EOG091706UP,AGAP003728,42629818,42630788,0,1
2R,EOG091707RQ,AGAP003729,42630978,42631655,0,1
2R,EOG091701Y2,AGAP003730,42638309,42640893,0,1
2R,EOG091707SY,AGAP003731,42641815,42642644,0,1
2R,EOG09170640,AGAP003732,42643282,42643995,0.29,1
2R,EOG0917067N,AGAP003734,42667507,42668931,0,1
2R,EOG091709YO,AGAP013187,42717634,42720064,0,1
2R,EOG091701S9,AGAP003735,42726554,42755371,0,1
2R,EOG0917055J,AGAP003736,42764133,42765375,0.602,1
2R,EOG0917074C,AGAP003737,42767523,42768498,0.962,1
2R,EOG091700Y8,AGAP003738,42793477,42801646,0,1
2R,EOG091707KN,AGAP003739,42808274,42810117,0,1
2R,EOG091701VR,AGAP003740,42810458,42812816,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091708WH,AGAP003741,42812950,42813576,0,0.696367108040589
2R,EOG091703ZR,AGAP003742,42814415,42817572,0.895,0.696367108040589
2R,EOG091701XP,AGAP003743,42818689,42821265,0,0.696367108040589
2R,EOG0917055K,AGAP003744,42821823,42823104,0,0.696367108040589
2R,EOG091703ZM,AGAP003745,42825148,42827303,0.946,0.696367108040589
2R,EOG091700SV,AGAP003746,42851382,42874111,0.965,0.696367108040589
2R,EOG0917085Z,AGAP003747,42875588,42876311,0,0.696367108040589
2R,EOG091701U1,AGAP003748,42883637,42886097,0,0.696367108040589
2R,EOG0917051J,AGAP003749,42888244,42889341,0,0.696367108040589
2R,EOG091702AE,AGAP003750,42893314,42895383,0.254,0.696367108040589
2R,EOG091702TQ,AGAP003751,42903581,42933233,0,0.696367108040589
2R,EOG091701WW,AGAP003753,42939267,42952684,0.401,0.696367108040589
2R,EOG091706LU,AGAP003754,43010882,43018390,0,0.696367108040589
2R,EOG091709YM,AGAP003756,43060431,43066212,0,0.696367108040589
2R,EOG091705A0,AGAP013051,43067943,43069424,0,0.696367108040589
2R,EOG0917017U,AGAP013467,43073699,43076575,0,0.696367108040589
2R,EOG0917019J,AGAP012971,43077740,43080481,0,0.696367108040589
2R,EOG091704D0,AGAP013201,43087769,43089214,0,0.696367108040589
2R,EOG09170497,AGAP003757,43089862,43091289,0,0.696367108040589
2R,EOG0917053X,AGAP003758,43091754,43093231,0,0.696367108040589
2R,EOG091704AS,AGAP003759,43094404,43095848,0,0.696367108040589
2R,EOG091705H4,AGAP003763,43106517,43107945,0,0.696367108040589
2R,EOG091701FD,AGAP003765,43110959,43112344,0.688,0.696367108040589
2R,EOG091704DP,AGAP003766,43114660,43116102,0,0.696367108040589
2R,EOG091704J9,AGAP003767,43119970,43124252,0,0.696367108040589
2R,EOG091707WH,AGAP003768,43124620,43125724,0,0.696367108040589
2R,EOG091700UC,AGAP003769,43128616,43133832,0,0.696367108040589
2R,EOG091705QO,AGAP003771,43135309,43137552,0,0.696367108040589
2R,EOG091702NV,AGAP003772,43147181,43149470,0.741,0.696367108040589
2R,EOG091709TZ,AGAP003774,43150633,43151348,0,0.696367108040589
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091708AF,AGAP003775,43152338,43153176,0,0
2R,EOG0917052Z,AGAP003777,43154665,43155376,0.774,0
2R,EOG091707DH,AGAP013148,43160552,43161499,0,0
2R,EOG091705QW,AGAP003779,43162511,43163510,0,0
2R,EOG091700QR,AGAP003780,43175961,43178291,0.615,0
2R,EOG091702DZ,AGAP003781,43181610,43189891,0.604,0
2R,EOG0917038L,AGAP013123,43182463,43184237,0,0
2R,EOG0917007J,AGAP013492,43193344,43195188,0.923,0
2R,EOG091702KC,AGAP012979,43197274,43199085,0,0
2R,EOG0917004A,AGAP003785,43290689,43298353,0,0
2R,EOG0917024I,AGAP003786,43300886,43302963,0,0
2R,EOG091702FO,AGAP003787,43303640,43305690,0.894,0
2R,EOG09170405,AGAP003789,43312816,43324005,0,0
2R,EOG091705HJ,AGAP003790,43345310,43353302,0,0
2R,EOG091706AW,AGAP003791,43353493,43354628,0,0
2R,EOG0917024V,AGAP003792,43355513,43357223,0.913,0
2R,EOG0917041S,AGAP003793,43358250,43360760,0.944,0
2R,EOG091705PN,AGAP003794,43365551,43385243,0.66,0
2R,EOG09170B64,AGAP003796,43388793,43389118,0,0
2R,EOG091707O7,AGAP003797,43408935,43418853,0,0
2R,EOG091705IN,AGAP003798,43442880,43444848,0.716,0
2R,EOG091707IL,AGAP003800,43445543,43446049,0,0
2R,EOG091708D4,AGAP003801,43446359,43447492,0,0
2R,EOG0917021Y,AGAP003802,43463816,43466341,0,0
2R,EOG091700EE,AGAP003803,43468138,43474130,0.899,0
2R,EOG09170219,AGAP003805,43477704,43480103,0,0
2R,EOG0917062I,AGAP003806,43480712,43483336,0,0
2R,EOG0917076N,AGAP003807,43559783,43560834,0,0
2R,EOG091702S3,AGAP013133,43662412,43664170,0,0
2R,EOG0917075N,AGAP003808,43705627,43706766,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG0917066J,AGAP003809,43708664,43710262,0,0
2R,EOG0917084X,AGAP003810,43720595,43721573,0,0
2R,EOG091707Y6,AGAP003811,43722011,43722806,0,0
2R,EOG091704CL,AGAP003812,43722986,43724468,0.794,0
2R,EOG091707X0,AGAP003813,43725675,43726579,0,0
2R,EOG091707D9,AGAP003815,43728170,43728999,0,0
2R,EOG09170AAV,AGAP003816,43729787,43730558,0,0
2R,EOG091703TT,AGAP003817,43734331,43738443,0,0
2R,EOG0917010F,AGAP003818,43744603,43753320,0.937,0
2R,EOG091708KV,AGAP003819,43755587,43756238,0,0
2R,EOG09170444,AGAP003820,43757529,43760098,0,0
2R,EOG0917013A,AGAP003821,43763624,43768863,0.975,0
2R,EOG091701KZ,AGAP003823,43777316,43794114,0,0
2R,EOG091707CM,AGAP003825,43799157,43800166,0,0
2R,EOG091707FI,AGAP003826,43800639,43801370,0.407,0
2R,EOG091700PY,AGAP003827,43804204,43840725,0.559,0
2R,EOG0917015V,AGAP003831,44193321,44197614,0.962,0
2R,EOG091703K7,AGAP003832,44212467,44213354,0,0
2R,EOG0917071T,AGAP003834,44226425,44229441,0,0
2R,EOG091702ZY,AGAP003836,44234621,44235651,0.623,0
2R,EOG0917088Z,AGAP003837,44236285,44237292,0,0
2R,EOG0917021X,AGAP003839,44245099,44248526,0,0
2R,EOG091709UJ,AGAP003841,44262553,44263212,0,0
2R,EOG091701FL,AGAP003842,44292087,44294740,0.969,0
2R,EOG091706H7,AGAP003843,44296234,44297070,0,0
2R,EOG091703RK,AGAP003844,44329771,44333822,0.61,0
2R,EOG091701ZG,AGAP003845,44341108,44344050,0,0
2R,EOG091703EI,AGAP003846,44346282,44349739,0,0
2R,EOG091701TO,AGAP003847,44350348,44354029,0.987,0
2R,EOG091703JZ,AGAP003848,44354642,44356588,0.842,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091702TK,AGAP013342,44358729,44360855,0.948,0
2R,EOG091709TH,AGAP013408,44373086,44375296,0,0
2R,EOG091700LX,AGAP003849,44391092,44428003,0,0
2R,EOG091708O5,AGAP013134,44501741,44502548,0,0
2R,EOG09170544,AGAP003852,44556542,44557651,0,0
2R,EOG09170211,AGAP003853,44559159,44561849,0.695,0
2R,EOG091704J5,AGAP003855,44573988,44576078,0,0
2R,EOG091708V4,AGAP003856,44643482,44644218,0,0
2R,EOG091709IJ,AGAP003857,44646270,44649244,0.3,0
2R,EOG091704IY,AGAP003858,44651782,44653120,0.82,0
2R,EOG0917020Y,AGAP003860,44656487,44672811,0.666,0
2R,EOG091707FL,AGAP003861,44676822,44677589,0.306,0
2R,EOG091703UU,AGAP003863,44678196,44691787,0,0
2R,EOG09170BHK,AGAP003864,44693602,44693832,0,0
2R,EOG091701BX,AGAP003865,44694438,44697242,0.764,0
2R,EOG091707ZA,AGAP003866,44697715,44698471,0,0
2R,EOG091709XI,AGAP003867,44698725,44699730,0,0
2R,EOG0917056T,AGAP003868,44700906,44702814,0.329,0
2R,EOG091703EZ,AGAP003869,44705161,44715011,0,0
2R,EOG091700US,AGAP013233,44708122,44710575,0.505,0
2R,EOG091707YI,AGAP003870,44715737,44716587,0,0
2R,EOG091707N4,AGAP003871,44723866,44790058,0.796,0
2R,EOG09170040,AGAP003872,44847770,44860440,0.847,0
2R,EOG0917003K,AGAP003873,44864356,44878176,0.967,0
2R,EOG091709VZ,AGAP003875,44918572,44919063,0.599,0
2R,EOG091706OU,AGAP003876,44970189,44971520,0,0
2R,EOG091709LA,AGAP003877,45070376,45071073,0,0
2R,EOG0917010D,AGAP003878,45078887,45080727,0,0
2R,EOG091704RH,AGAP003880,45240521,45241732,0,0
2R,EOG091700BQ,AGAP003882,45490566,45497995,0.966,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091702FP,AGAP003884,45499875,45502293,0.958,0
2R,EOG091701Q0,AGAP003885,45537821,45540478,0.696,0
2R,EOG091703HV,AGAP003886,45542345,45547532,0,0
2R,EOG091701XF,AGAP003887,45569848,45597307,0,0
2R,EOG091702TY,AGAP003889,45606783,45613838,0.505,0
2R,EOG091705W7,AGAP003890,45611157,45612098,0.934,0
2R,EOG091705KJ,AGAP003891,45613955,45614995,0,0
2R,EOG0917044E,AGAP003892,45618343,45624524,0.31,0
2R,EOG09170546,AGAP003893,45636131,45639692,0,0
2R,EOG091704AF,AGAP003894,45676321,45678057,0.848,0
2R,EOG091703IE,AGAP003896,45684539,45686921,0,0
2R,EOG091703NY,AGAP003898,45699795,45701639,0,0
2R,EOG0917075B,AGAP003899,45711485,45715447,0,0
2R,EOG09170ARV,AGAP003900,45717526,45718095,0,0
2R,EOG091701ZT,AGAP003901,45720884,45740127,0,0
2R,EOG091702X2,AGAP003902,45766001,45767992,0.891,0
2R,EOG091704XY,AGAP003903,45768433,45769638,0,0
2R,EOG0917065U,AGAP003905,45774879,45775918,0,0
2R,EOG091700LM,AGAP003906,45776534,45780615,0,0
2R,EOG09170BND,AGAP003907,45781144,45781745,0,0
2R,EOG09170DTC,AGAP013070,45783765,45784133,0,0
2R,EOG09170AMP,AGAP003911,46056827,46057201,0,0
2R,EOG091702R6,AGAP003914,46108229,46234113,0,0
2R,EOG091705UU,AGAP003917,46255977,46257366,0,0
2R,EOG0917052L,AGAP003918,46261308,46263981,0.296,0
2R,EOG091708UW,AGAP003919,46265559,46266118,0,0
2R,EOG091702I3,AGAP003920,46267089,46267859,0,0
2R,EOG0917007A,AGAP003921,46268523,46284492,0,0
2R,EOG091702I9,AGAP003923,46293559,46295520,0,0
2R,EOG091708QU,AGAP013479,46320056,46321262,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091700KK,AGAP003925,46338988,46354828,0.834,1
2R,EOG09170350,AGAP013418,46358979,46361681,0,1
2R,EOG091701C0,AGAP003926,46361954,46364584,0.438,1
2R,EOG09170944,AGAP003927,46365756,46366232,0,1
2R,EOG091703FD,AGAP003928,46366613,46368305,0,1
2R,EOG091703JC,AGAP003933,46512709,46515479,0,1
2R,EOG091704W8,AGAP003934,46532070,46537664,0.595,1
2R,EOG0917074O,AGAP003935,46543948,46544777,0,1
2R,EOG091702U6,AGAP003937,46545896,46551141,0,1
2R,EOG091706ZU,AGAP003938,46554946,46556458,0,1
2R,EOG091701FE,AGAP003940,46587892,46592471,0,1
2R,EOG09170B73,AGAP003941,46608152,46608501,0,1
2R,EOG091706AU,AGAP003942,46608981,46610119,0,1
2R,EOG09170355,AGAP003943,46613341,46620432,0.959,1
2R,EOG091700LK,AGAP003944,46668190,46684617,0,1
2R,EOG091704U1,AGAP003945,46708274,46742083,0,1
2R,EOG0917020K,AGAP003960,47008878,47010785,0,1
2R,EOG09170239,AGAP013252,47012489,47014426,0,1
2R,EOG091701LY,AGAP003961,47015436,47021209,0.803,1
2R,EOG09170584,AGAP003962,47025115,47029661,0,1
2R,EOG09170396,AGAP003963,47070559,47073431,0.421,1
2R,EOG091706CL,AGAP003965,47122865,47192046,0.543,1
2R,EOG091706C2,AGAP003966,47194554,47210746,0,1
2R,EOG0917001D,AGAP003967,47212045,47227325,0,1
2R,EOG09170740,AGAP003968,47228017,47229233,0,1
2R,EOG091703QV,AGAP003969,47230061,47231692,0,1
2R,EOG09170AJJ,AGAP013271,47231746,47232087,0,1
2R,EOG091707EG,AGAP003971,47284629,47286708,0,1
2R,EOG09170646,AGAP003974,47401922,47402982,0,1
2R,EOG091707KR,AGAP003975,47404137,47404951,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG09170101,AGAP003976,47407700,47415764,0,1
2R,EOG091706LK,AGAP003977,47435370,47436452,0,1
2R,EOG091700J0,AGAP003979,47462448,47466594,0.97,1
2R,EOG091702WI,AGAP003980,47467249,47469105,0.89,1
2R,EOG0917068L,AGAP003981,47469652,47471593,0,1
2R,EOG091706EW,AGAP003982,47471982,47473599,0,1
2R,EOG09170275,AGAP003983,47475035,47480120,0.975,1
2R,EOG0917066Q,AGAP003984,47481213,47482268,0,1
2R,EOG091702AV,AGAP003986,47507141,47542532,0,1
2R,EOG09170B4I,AGAP003988,47548498,47548880,0,1
2R,EOG091702SL,AGAP003989,47549479,47552449,0,1
2R,EOG0917043W,AGAP003990,47555812,47557202,0,1
2R,EOG091705SM,AGAP003991,47558951,47560266,0,1
2R,EOG091708X7,AGAP013163,47592076,47592693,0,1
2R,EOG091700S3,AGAP003992,47596895,47600734,0,1
2R,EOG0917022W,AGAP003993,47601011,47612466,0,1
2R,EOG0917064K,AGAP003994,47620679,47622328,0,1
2R,EOG091708ZD,AGAP013004,47625185,47625523,0,1
2R,EOG091701LV,AGAP013118,47652120,47654801,0,1
2R,EOG091705AL,AGAP003997,47668927,47730436,0,1
2R,EOG09170380,AGAP013423,47694883,47696137,0,1
2R,EOG091706UQ,AGAP003999,47721981,47723195,0.924,1
2R,EOG0917005V,AGAP004000,47747417,47773796,0,1
2R,EOG0917026A,AGAP004002,47808071,47809937,0,1
2R,EOG09170A21,AGAP013015,47810132,47810545,0,1
2R,EOG091706BQ,AGAP004003,47816804,47817494,0,1
2R,EOG0917010Y,AGAP013019,47822686,47823675,0,1
2R,EOG091707ZN,AGAP004006,47823993,47824803,0,1
2R,EOG091705MS,AGAP004007,47826101,47826926,0,1
2R,EOG091700B6,AGAP004008,47827809,47834768,0.977,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
2R,EOG091706VX,AGAP004011,47862543,47863600,0,0
2R,EOG0917040S,AGAP004012,47864034,47865526,0,0
2R,EOG091702HJ,AGAP004013,47873441,47875084,0.25,0
2R,EOG091703UP,AGAP004014,47875209,47876693,0.958,0
2R,EOG091706RA,AGAP004017,47883367,47884521,0.968,0
2R,EOG091702KY,AGAP004016,47886190,47887324,0.844,0
2R,EOG0917030B,AGAP004018,47887680,47890102,0,0
