ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091700QM,AGAP008970,22357784,22363687,0,0
3R,EOG0917057N,AGAP008971,22366509,22367519,0.614,0
3R,EOG091701OY,AGAP008973,22368568,22371161,0,0
3R,EOG091709EQ,AGAP008974,22373118,22373859,0,0
3R,EOG091705SI,AGAP008975,22404807,22405949,0,0
3R,EOG091703AX,AGAP008976,22409765,22411507,0,0
3R,EOG091705AE,AGAP008978,22446180,22447193,0,0
3R,EOG0917016U,AGAP008977,22448741,22451966,0,0
3R,EOG091709VF,AGAP008980,22547690,22608395,0,0
3R,EOG0917044I,AGAP008982,22630662,22635603,0,0
3R,EOG091701N8,AGAP008983,22639511,22651637,0,0
3R,EOG091700OT,AGAP008984,22681520,22686380,0,0
3R,EOG091702DY,AGAP028000,22694412,22696150,0,0
3R,EOG091704BH,AGAP008988,22731159,22732367,0.543,0
3R,EOG09170457,AGAP008990,22787123,22788975,0,0
3R,EOG091706C8,AGAP008991,22794216,22795229,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG0917072T,AGAP008992,22795645,22796466,0,1
3R,EOG0917079C,AGAP008993,22800188,22811596,0,1
3R,EOG091700ZL,AGAP008995,22823121,22830788,0,1
3R,EOG091703DF,AGAP008997,22908320,22916650,0,1
3R,EOG091703PM,AGAP008998,22928195,22930946,0,1
3R,EOG091703M5,AGAP009000,22953739,22972726,0,1
3R,EOG09170188,AGAP009001,23005231,23012739,0,1
3R,EOG09170376,AGAP009002,23116822,23136730,0,1
3R,EOG091700LI,AGAP009003,23152726,23169851,0,1
3R,EOG09170745,AGAP028171,23172243,23173082,0,1
3R,EOG0917007E,AGAP009004,23176726,23183401,0,1
3R,EOG091705JS,AGAP009005,23189223,23221879,0,1
3R,EOG091700NT,AGAP009007,23301305,23358303,0,1
3R,EOG0917012Z,AGAP009008,23392745,23400314,0,1
3R,EOG091703RE,AGAP009009,23502180,23506525,0,1
3R,EOG091704FJ,AGAP009011,23512171,23514252,0,1
3R,EOG091704UJ,AGAP009012,23537859,23539102,0,1
3R,EOG091705FZ,AGAP009013,23541807,23542948,0,1
3R,EOG091701T2,AGAP009014,23550517,23553011,0,1
3R,EOG091707K8,AGAP009017,23614074,23615014,0,1
3R,EOG091708U2,AGAP009018,23734604,23735273,0,1
3R,EOG091707LD,AGAP009019,23735860,23736607,0,1
3R,EOG091704SL,AGAP009020,23739143,23741037,0,1
3R,EOG0917087C,AGAP009021,23746174,23759832,0,1
3R,EOG09170043,AGAP009022,23761689,23770688,0,1
3R,EOG091703W1,AGAP009023,23775796,23777500,0,1
3R,EOG091700X9,AGAP009025,23787357,23825290,0,1
3R,EOG0917040V,AGAP009026,24092150,24093980,0,1
3R,EOG09170177,AGAP009027,24095120,24098464,0,1
3R,EOG091701DI,AGAP009028,24162051,24175586,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091702EG,AGAP009029,24311514,24334526,0,1
3R,EOG091703BS,AGAP028111,24337859,24339549,0,1
3R,EOG09170410,AGAP009030,24345991,24352385,0,1
3R,EOG091706NU,AGAP009031,24356067,24357683,0,1
3R,EOG09170206,AGAP009032,24358504,24360683,0,1
3R,EOG0917021K,AGAP009033,24362997,24365015,0,1
3R,EOG091702N1,AGAP009034,24371534,24373977,0,1
3R,EOG0917011S,AGAP009036,24426421,24457340,0,1
3R,EOG0917018F,AGAP009037,24468995,24474972,0,1
3R,EOG091705X0,AGAP009039,24480337,24527159,0,1
3R,EOG09170076,AGAP009041,24534164,24541608,0,1
3R,EOG091702GA,AGAP009042,24656299,24663329,0,1
3R,EOG091700I6,AGAP009043,24668110,24673811,0,1
3R,EOG091703IQ,AGAP009044,24675614,24677951,0,1
3R,EOG09170BNK,AGAP028066,24678093,24678296,0,1
3R,EOG09170BAJ,AGAP009045,24678355,24678670,0,1
3R,EOG0917031D,AGAP009046,24679530,24681041,0,1
3R,EOG091702FG,AGAP009048,24682748,24684637,0,1
3R,EOG091705O8,AGAP009049,24686604,24687722,0,1
3R,EOG091709SB,AGAP027983,24740769,24741486,0,1
3R,EOG091702ON,AGAP009050,24768000,24783391,0,1
3R,EOG091709IL,AGAP009053,24809579,24809943,0,1
3R,EOG0917046V,AGAP009056,24934086,24935438,0,1
3R,EOG091704CR,AGAP028153,24936242,24937610,0,1
3R,EOG0917001R,AGAP009057,24938881,24951551,0,1
3R,EOG091709L8,AGAP009059,24958036,24958707,0,1
3R,EOG091700ZZ,AGAP009060,24959920,24963255,0,1
3R,EOG09170ABB,AGAP009064,25246081,25246638,0,1
3R,EOG091706Z0,AGAP009065,25310798,25311664,0,1
3R,EOG09170128,AGAP009066,25388668,25396447,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091706HP,AGAP009067,25401012,25403065,0,1
3R,EOG091702G6,AGAP009068,25405516,25407549,0,1
3R,EOG091706DC,AGAP009069,25408431,25410352,0,1
3R,EOG091705GA,AGAP009071,25415318,25416944,0,1
3R,EOG091709WS,AGAP009072,25418897,25419488,0,1
3R,EOG091706SK,AGAP009073,25420813,25422322,0,1
3R,EOG0917015G,AGAP009074,25426695,25430481,0,1
3R,EOG091704LU,AGAP009075,25435686,25439559,0,1
3R,EOG091702FD,AGAP009076,25440559,25442403,0,1
3R,EOG091709UU,AGAP009077,25443396,25443851,0,1
3R,EOG0917085R,AGAP009078,25444140,25444700,0,1
3R,EOG091702N3,AGAP009079,25444938,25446897,0,1
3R,EOG091703HM,AGAP009080,25447705,25449379,0,1
3R,EOG091708II,AGAP009081,25449748,25450540,0,1
3R,EOG0917083W,AGAP009084,25465559,25466264,0,1
3R,EOG091705Y5,AGAP009085,25470858,25477994,0,1
3R,EOG091704LV,AGAP009088,25498184,25501754,0,1
3R,EOG09170632,AGAP009089,25526361,25527858,0,1
3R,EOG0917012L,AGAP009090,25546478,25548206,0,1
3R,EOG091703W9,AGAP009091,25554165,25558547,0,1
3R,EOG0917017F,AGAP009093,25567887,25570730,0,1
3R,EOG0917040X,AGAP009094,25571979,25573765,0,1
3R,EOG09170677,AGAP009095,25575403,25576609,0,1
3R,EOG091701JM,AGAP009098,25583824,25586349,0,1
3R,EOG091701OU,AGAP009099,25588927,25591373,0,1
3R,EOG091700HD,AGAP009100,25597268,25599732,0,1
3R,EOG091705BG,AGAP009101,25600079,25602363,0,1
3R,EOG091700AT,AGAP028206,25603095,25605716,0,1
3R,EOG091705OB,AGAP028187,25608965,25612261,0,1
3R,EOG09170515,AGAP009102,25614154,25619470,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091705OR,AGAP009103,25621289,25628279,0,1
3R,EOG091702PN,AGAP009105,25646166,25650894,0,1
3R,EOG091704A3,AGAP009106,25648542,25649502,0,1
3R,EOG091706FP,AGAP009107,25652312,25653161,0,1
3R,EOG091706KE,AGAP009109,25657765,25658658,0,1
3R,EOG091705YW,AGAP009110,25663537,25664729,0,1
3R,EOG091705SQ,AGAP009111,25747232,25748570,0,1
3R,EOG091705HQ,AGAP009112,25783025,25916085,0,1
3R,EOG091703M2,AGAP009114,26051863,26053440,0,1
3R,EOG0917011B,AGAP009115,26060034,26136369,0,1
3R,EOG091709DQ,AGAP009116,26153615,26154265,0,1
3R,EOG0917073P,AGAP009117,26156302,26178870,0,1
3R,EOG091704NK,AGAP009118,26166474,26169169,0,1
3R,EOG091707HY,AGAP009119,26179708,26180958,0,1
3R,EOG09170372,AGAP009120,26181572,26183532,0,1
3R,EOG091707DU,AGAP009121,26186607,26187490,0,1
3R,EOG091703HY,AGAP028031,26189585,26190545,0,1
3R,EOG09170A56,AGAP028095,26193366,26201420,0,1
3R,EOG091702QI,AGAP009123,26217371,26247296,0,1
3R,EOG091700VS,AGAP009126,26409793,26423514,0,1
3R,EOG091702KD,AGAP009127,26426329,26428327,0,1
3R,EOG091704XJ,AGAP009128,26433893,26435885,0,1
3R,EOG091701V3,AGAP009129,26436117,26439203,0,1
3R,EOG0917071K,AGAP009130,26440228,26441704,0,1
3R,EOG091704IZ,AGAP009131,26443450,26444862,0,1
3R,EOG0917095X,AGAP009132,26470195,26470798,0,1
3R,EOG09170A6V,AGAP009134,26473909,26474427,0,1
3R,EOG0917040F,AGAP009135,26481859,26483964,0,1
3R,EOG091701Z0,AGAP009136,26870544,26872982,0,1
3R,EOG0917032Q,AGAP009137,26942941,26947870,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091701PQ,AGAP009138,27103407,27106049,0,1
3R,EOG091706IV,AGAP009140,27386590,27387857,0,1
3R,EOG091702LY,AGAP009141,27388236,27390334,0,1
3R,EOG09170B2V,AGAP009142,27397772,27398446,0,1
3R,EOG0917001X,AGAP009143,27410675,27428759,0,1
3R,EOG091707EF,AGAP009144,27493893,27496837,0,1
3R,EOG091706SV,AGAP009145,27503071,27503999,0,1
3R,EOG091707B5,AGAP009147,27561995,27563272,0,1
3R,EOG091700S0,AGAP009150,27675880,27684684,0,1
3R,EOG09170231,AGAP009151,27685794,27688201,0,1
3R,EOG091706S9,AGAP009153,27689403,27690388,0,1
3R,EOG09170B1X,AGAP009152,27690782,27691140,0,1
3R,EOG091704BW,AGAP009154,27692413,27695912,0,1
3R,EOG091709XR,AGAP009155,27699771,27700157,0,1
3R,EOG091706VC,AGAP009156,27701221,27707842,0,1
3R,EOG091700EG,AGAP009158,27712554,27726798,0,1
3R,EOG091703E2,AGAP009159,27777734,27779492,0,1
3R,EOG091700NL,AGAP009160,27782815,27933882,0,1
3R,EOG091706KL,AGAP009161,27935588,27936675,0,1
3R,EOG09170A5F,AGAP009163,27944619,27944984,0,1
3R,EOG091702H0,AGAP028161,28026922,28029111,0,1
3R,EOG09170952,AGAP009165,28044291,28044953,0,1
3R,EOG091701NN,AGAP009166,28045440,28048127,0,1
3R,EOG091700F7,AGAP009167,28049923,28060450,0,1
3R,EOG091701AO,AGAP009170,28065469,28102738,0,1
3R,EOG091701KI,AGAP009172,28109194,28112206,0,1
3R,EOG091702NK,AGAP009171,28115277,28117321,0,1
3R,EOG091705O2,AGAP009173,28117585,28119207,0,1
3R,EOG091704MS,AGAP009175,28123814,28125025,0,1
3R,EOG0917003L,AGAP009176,28141291,28150307,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091705NT,AGAP009177,28152940,28154073,0,1.20152175013779e-08
3R,EOG091700GM,AGAP009180,28164611,28180138,0,1.20152175013779e-08
3R,EOG0917032G,AGAP009181,28199312,28203273,0,1.20152175013779e-08
3R,EOG091703NS,AGAP009182,28208847,28210814,0,1.20152175013779e-08
3R,EOG0917078W,AGAP009184,28493656,28494600,0,1.20152175013779e-08
3R,EOG091703XH,AGAP009185,28568855,28571263,0,1.20152175013779e-08
3R,EOG091706HV,AGAP009187,28571544,28573184,0,1.20152175013779e-08
3R,EOG091707QL,AGAP009188,28573966,28574993,0,1.20152175013779e-08
3R,EOG091701Q1,AGAP009189,28576181,28590073,0,1.20152175013779e-08
3R,EOG0917084D,AGAP009190,28591663,28592469,0,1.20152175013779e-08
3R,EOG091707TL,AGAP009191,28593714,28594488,0,1.20152175013779e-08
3R,EOG091701W4,AGAP009192,28595009,28595773,0,1.20152175013779e-08
3R,EOG091707UM,AGAP009193,28596074,28596816,0,1.20152175013779e-08
3R,EOG091707ME,AGAP009194,28597751,28598580,0,1.20152175013779e-08
3R,EOG091707PC,AGAP009195,28598932,28599748,0,1.20152175013779e-08
3R,EOG091707T2,AGAP009196,28600501,28601320,0,1.20152175013779e-08
3R,EOG091707UA,AGAP009197,28601448,28602188,0.59,1.20152175013779e-08
3R,EOG091704BS,AGAP009198,28607056,28610755,0,1.20152175013779e-08
3R,EOG0917069W,AGAP009199,28611171,28612046,0,1.20152175013779e-08
3R,EOG091700DN,AGAP009200,28614040,28620808,0,1.20152175013779e-08
3R,EOG091700Q4,AGAP009201,28646812,28653863,0,1.20152175013779e-08
3R,EOG091708AQ,AGAP009202,28654847,28655685,0,1.20152175013779e-08
3R,EOG09170BII,AGAP028058,28658820,28659131,0,1.20152175013779e-08
3R,EOG091705HW,AGAP009204,28673287,28674529,0,1.20152175013779e-08
3R,EOG09170867,AGAP009205,28675644,28676392,0,1.20152175013779e-08
3R,EOG091709Q9,AGAP009206,28676926,28677635,0,1.20152175013779e-08
3R,EOG09170616,AGAP009207,28697024,28743815,0,1.20152175013779e-08
3R,EOG09170AP1,AGAP009209,28746668,28747283,0,1.20152175013779e-08
3R,EOG091705LI,AGAP009211,28809314,28811321,0,1.20152175013779e-08
3R,EOG091703U7,AGAP009212,28812172,28813740,0,1.20152175013779e-08
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091704C0,AGAP009213,28824548,28826209,0,1
3R,EOG091704ZO,AGAP009214,28831003,28832415,0,1
3R,EOG091707IP,AGAP009216,28838651,28840291,0,1
3R,EOG091703V9,AGAP009217,28842176,28843507,0,1
3R,EOG09170413,AGAP009221,28858255,28859778,0,1
3R,EOG0917048G,AGAP009222,28863415,28866525,0,1
3R,EOG0917074A,AGAP009223,28868750,28869475,0,1
3R,EOG091704C7,AGAP009224,28880768,28888888,0,1
3R,EOG091701N1,AGAP009226,28897945,28901664,0,1
3R,EOG091708TP,AGAP009227,28918362,28919203,0,1
3R,EOG091705FM,AGAP009228,28925352,28926128,0,1
3R,EOG091701OT,AGAP028114,29051094,29053709,0,1
3R,EOG0917094R,AGAP009231,29056229,29056820,0,1
3R,EOG091708Q7,AGAP028022,29057154,29057744,0,1
3R,EOG091707K6,AGAP009233,29059870,29060841,0,1
3R,EOG091707R4,AGAP028101,29061644,29062525,0,1
3R,EOG09170398,AGAP009234,29062876,29063911,0,1
3R,EOG091701DS,AGAP009232,29080457,29083273,0,1
3R,EOG091701WU,AGAP009236,29084666,29086834,0,1
3R,EOG091702BC,AGAP009237,29087753,29091643,0,1
3R,EOG09170080,AGAP009239,29093874,29103367,0,1
3R,EOG091703S8,AGAP009240,29202473,29204853,0,1
3R,EOG091703H1,AGAP009241,29222168,29224369,0,1
3R,EOG091706GR,AGAP009242,29255747,29263970,0,1
3R,EOG091702BF,AGAP009246,29380829,29386086,0,1
3R,EOG091706QG,AGAP009247,29443292,29446899,0,1
3R,EOG0917067H,AGAP009254,29956742,29966905,0,1
3R,EOG0917044M,AGAP009255,29967812,29969906,0,1
3R,EOG091704DY,AGAP009257,29998728,30013192,0,1
3R,EOG091705E9,AGAP009258,30018774,30022716,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091703SI,AGAP009259,30025394,30027024,0,1.75635279851136e-10
3R,EOG091709OC,AGAP009260,30053093,30053632,0,1.75635279851136e-10
3R,EOG091700DU,AGAP009261,30056030,30068292,0,1.75635279851136e-10
3R,EOG0917012B,AGAP009262,30069542,30074482,0,1.75635279851136e-10
3R,EOG0917046H,AGAP009264,30083698,30093582,0,1.75635279851136e-10
3R,EOG091707X4,AGAP009266,30152999,30153658,0,1.75635279851136e-10
3R,EOG091705VC,AGAP009267,30200345,30211818,0,1.75635279851136e-10
3R,EOG091701W1,AGAP009268,30301277,30305508,0,1.75635279851136e-10
3R,EOG091705TJ,AGAP009270,30317919,30326365,0,1.75635279851136e-10
3R,EOG091707NO,AGAP009271,30419041,30419937,0,1.75635279851136e-10
3R,EOG091702F3,AGAP009273,30483956,30486402,0,1.75635279851136e-10
3R,EOG0917002N,AGAP009276,30526176,30546952,0,1.75635279851136e-10
3R,EOG0917058O,AGAP009277,30566364,30567457,0,1.75635279851136e-10
3R,EOG091702YC,AGAP009279,30577349,30579312,0,1.75635279851136e-10
3R,EOG091703YW,AGAP009280,30580004,30581416,0,1.75635279851136e-10
3R,EOG091704SN,AGAP009282,30588594,30589623,0.604,1.75635279851136e-10
3R,EOG091701LA,AGAP009283,30600869,30606089,0,1.75635279851136e-10
3R,EOG091701LH,AGAP009284,30659284,30667112,0,1.75635279851136e-10
3R,EOG091707NH,AGAP028086,30670296,30670934,0,1.75635279851136e-10
3R,EOG091700GB,AGAP009285,30769261,30784646,0,1.75635279851136e-10
3R,EOG0917071X,AGAP009288,30853031,30854008,0,1.75635279851136e-10
3R,EOG091702RW,AGAP009289,30854424,30855558,0,1.75635279851136e-10
3R,EOG09170083,AGAP009290,30859656,30868908,0,1.75635279851136e-10
3R,EOG091705DD,AGAP009292,30876947,30878083,0,1.75635279851136e-10
3R,EOG091705OX,AGAP009293,30884298,30900983,0,1.75635279851136e-10
3R,EOG091700FW,AGAP009295,30904981,30909890,0,1.75635279851136e-10
3R,EOG091704TB,AGAP009296,30910614,30912248,0,1.75635279851136e-10
3R,EOG091706SA,AGAP009302,30920062,30926401,0,1.75635279851136e-10
3R,EOG0917006O,AGAP009303,30942280,30951052,0,1.75635279851136e-10
3R,EOG091705ER,AGAP009304,31017679,31018949,0,1.75635279851136e-10
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091706A4,AGAP009305,31021580,31023617,0,1
3R,EOG0917081N,AGAP009306,31046007,31064590,0,1
3R,EOG091701NL,AGAP009307,31126995,31130156,0,1
3R,EOG09170BV4,AGAP009308,31133426,31134767,0,1
3R,EOG091708LK,AGAP009313,31186368,31187253,0,1
3R,EOG091705IM,AGAP009314,31192885,31194592,0,1
3R,EOG091700OQ,AGAP009315,31206795,31238455,0,1
3R,EOG091706JR,AGAP009316,31241289,31242351,0,1
3R,EOG091708KJ,AGAP009318,31243845,31244306,0,1
3R,EOG0917026G,AGAP009319,31248897,31253057,0,1
3R,EOG091705T6,AGAP009320,31261657,31263285,0,1
3R,EOG091703Y2,AGAP009321,31263766,31265040,0,1
3R,EOG091708SL,AGAP009322,31265593,31266436,0,1
3R,EOG09170441,AGAP009323,31267258,31268156,0,1
3R,EOG09170AGD,AGAP009324,31268923,31270109,0,1
3R,EOG091703DC,AGAP009329,31272759,31434358,0,1
3R,EOG091707A2,AGAP009327,31342210,31342572,0,1
3R,EOG09170AU2,AGAP009328,31342753,31343058,0,1
3R,EOG091709PO,AGAP009330,31447449,31460223,0,1
3R,EOG091702UC,AGAP009331,31485838,31501564,0,1
3R,EOG091705XL,AGAP009333,31516881,31520891,0,1
3R,EOG091708B7,AGAP009334,31531981,31532607,0,1
3R,EOG091706EV,AGAP009335,31533348,31534308,0,1
3R,EOG091709KJ,AGAP009336,31534715,31535614,0,1
3R,EOG091703JD,AGAP009338,31538532,31540232,0,1
3R,EOG0917017S,AGAP009339,31540795,31543833,0,1
3R,EOG091704CN,AGAP009341,31545564,31547555,0,1
3R,EOG091707XS,AGAP009342,31556614,31558932,0,1
3R,EOG09170058,AGAP009344,31564662,31568936,0,1
3R,EOG0917043X,AGAP009346,31572803,31574169,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091702AK,AGAP013753,31586834,31589271,0,0
3R,EOG0917049W,AGAP009350,31597663,31601199,0,0
3R,EOG09170C41,AGAP013718,31743101,31743331,0,0
3R,EOG09170BQH,AGAP009353,31744983,31745375,0,0
3R,EOG09170BLZ,AGAP009356,31752097,31752457,0,0
3R,EOG09170E0L,AGAP009358,31754343,31754723,0,0
3R,EOG09170C1D,AGAP013731,31771997,31772225,0,0
3R,EOG09170BSN,AGAP009362,31782120,31782972,0,0
3R,EOG09170333,AGAP009363,31793397,31794983,0,0
3R,EOG091706D4,AGAP009365,31804498,31805861,0,0
3R,EOG091705XT,AGAP009366,31808003,31808730,0,0
3R,EOG09170BWM,AGAP009372,31825932,31826217,0,0
3R,EOG09170C2N,AGAP009373,31826865,31827555,0,0
3R,EOG091706D9,AGAP009379,31864516,31865543,0,0
3R,EOG091705LT,AGAP009380,31867070,31868064,0,0
3R,EOG091705JM,AGAP009381,31870518,31871915,0,0
3R,EOG091707W2,AGAP009383,31883479,31884513,0,0
3R,EOG091703J2,AGAP009384,31895557,31898526,0,0
3R,EOG091706XG,AGAP009388,31930954,31938402,0,0
3R,EOG091707E3,AGAP009391,32031703,32033093,0,0
3R,EOG0917056W,AGAP009392,32033307,32034744,0,0
3R,EOG091704U8,AGAP009394,32038179,32039618,0,0
3R,EOG0917066T,AGAP009395,32040039,32041469,0,0
3R,EOG091704J3,AGAP009397,32043804,32045269,0,0
3R,EOG091702MM,AGAP009399,32165475,32168645,0,0
3R,EOG091706MC,AGAP009402,32225167,32226168,0.894,0
3R,EOG091701KT,AGAP009403,32301162,32306700,0,0
3R,EOG091704AZ,AGAP009404,32311205,32313124,0,0
3R,EOG09170790,AGAP009405,32315535,32317141,0,0
3R,EOG091705Z1,AGAP009407,32321500,32322934,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091704DG,AGAP009408,32329771,32331315,0,1
3R,EOG091706F1,AGAP009410,32334341,32335846,0,1
3R,EOG091704SC,AGAP009411,32336311,32337725,0,1
3R,EOG0917070K,AGAP009414,32357598,32358735,0,1
3R,EOG091706US,AGAP009415,32376749,32378469,0,1
3R,EOG091701JX,AGAP009424,32823579,32999404,0,1
3R,EOG0917059Q,AGAP009426,33183821,33184900,0,1
3R,EOG091706CJ,AGAP009428,33217282,33231939,0,1
3R,EOG09170C53,AGAP009429,33439646,33439961,0,1
3R,EOG09170B78,AGAP009431,33472620,33473238,0,1
3R,EOG091703LY,AGAP009432,33474804,33478139,0,1
3R,EOG091705JB,AGAP009434,33482238,33483384,0,1
3R,EOG091700MP,AGAP009435,33484145,33485295,0,1
3R,EOG091705JU,AGAP009436,33485787,33486853,0,1
3R,EOG091706A2,AGAP009437,33487582,33488632,0,1
3R,EOG091701PD,AGAP009438,33488887,33491572,0,1
3R,EOG091705RI,AGAP009439,33492114,33493444,0,1
3R,EOG091701FR,AGAP009441,33496915,33501698,0,1
3R,EOG09170BT8,AGAP009442,33502440,33502844,0,1
3R,EOG091703Y6,AGAP009443,33527669,33530375,0,1
3R,EOG091704OA,AGAP009445,33534993,33536554,0,1
3R,EOG0917030L,AGAP009446,33539496,33541618,0,1
3R,EOG0917047O,AGAP009447,33544183,33550803,0,1
3R,EOG091702JG,AGAP009448,33558232,33560134,0,1
3R,EOG091700LG,AGAP009450,33594923,33600086,0,1
3R,EOG091705TP,AGAP009451,33600835,33608199,0,1
3R,EOG091705EX,AGAP009453,33626306,33778241,0,1
3R,EOG091708VF,AGAP009457,33787613,33808874,0,1
3R,EOG091708OW,AGAP009458,33813353,33814045,0,1
3R,EOG0917064X,AGAP009459,33814658,33815633,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091704PF,AGAP009460,33816468,33817799,0,8.33790254952059e-06
3R,EOG0917059A,AGAP009461,33869544,33876671,0,8.33790254952059e-06
3R,EOG0917027W,AGAP009463,33944195,33950507,0,8.33790254952059e-06
3R,EOG09170279,AGAP009464,33962210,33974786,0,8.33790254952059e-06
3R,EOG0917026J,AGAP009466,33978414,34000438,0,8.33790254952059e-06
3R,EOG0917001O,AGAP009468,34006810,34009475,0,8.33790254952059e-06
3R,EOG091702OT,AGAP009471,34017810,34019878,0,8.33790254952059e-06
3R,EOG091704H6,AGAP009473,34029687,34036588,0,8.33790254952059e-06
3R,EOG09170B1O,AGAP009474,34208504,34220987,0,8.33790254952059e-06
3R,EOG091706XZ,AGAP009477,34352536,34367020,0,8.33790254952059e-06
3R,EOG09170489,AGAP009478,34388887,34390002,0,8.33790254952059e-06
3R,EOG091701RP,AGAP009479,34393517,34397075,0,8.33790254952059e-06
3R,EOG09170879,AGAP009480,34412358,34413336,0,8.33790254952059e-06
3R,EOG091704E9,AGAP009481,34574420,34575624,0,8.33790254952059e-06
3R,EOG091706ZE,AGAP009485,34691889,34692385,0,8.33790254952059e-06
3R,EOG091703B2,AGAP009486,34693281,34696586,0,8.33790254952059e-06
3R,EOG091700IZ,AGAP009487,34698322,34703418,0,8.33790254952059e-06
3R,EOG09170146,AGAP009488,34704945,34708032,0,8.33790254952059e-06
3R,EOG0917095F,AGAP009489,34708522,34709172,0,8.33790254952059e-06
3R,EOG091704S0,AGAP009490,34709723,34710517,0,8.33790254952059e-06
3R,EOG09170A5D,AGAP009491,34710853,34711314,0,8.33790254952059e-06
3R,EOG091701X6,AGAP009493,34721510,34725375,0,8.33790254952059e-06
3R,EOG0917059I,AGAP009494,34726913,34731801,0,8.33790254952059e-06
3R,EOG091704DM,AGAP009495,34733788,34735007,0,8.33790254952059e-06
3R,EOG09170257,AGAP009496,34737346,34741678,0,8.33790254952059e-06
3R,EOG091702XQ,AGAP009497,34744428,34746143,0,8.33790254952059e-06
3R,EOG091703X3,AGAP009498,34755650,34758175,0.565,8.33790254952059e-06
3R,EOG09170722,AGAP009499,34761139,34761978,0,8.33790254952059e-06
3R,EOG091706J5,AGAP009500,34768056,34769658,0,8.33790254952059e-06
3R,EOG091702PD,AGAP009503,34959674,34961344,0,8.33790254952059e-06
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091703MN,AGAP009505,34963390,34965635,0,0
3R,EOG0917076F,AGAP009507,34967760,34968759,0,0
3R,EOG091708FD,AGAP009508,34970133,34970813,0,0
3R,EOG091701B9,AGAP009509,34973557,34976602,0,0
3R,EOG0917002T,AGAP009511,34991195,35004104,0,0
3R,EOG091704HS,AGAP009512,35021879,35023250,0,0
3R,EOG0917066H,AGAP009513,35025588,35030224,0,0
3R,EOG091700XK,AGAP009514,35049851,35054224,0,0
3R,EOG091700VL,AGAP009515,35054895,35074818,0,0
3R,EOG0917013F,AGAP009516,35088040,35091258,0,0
3R,EOG091703PF,AGAP009518,35131422,35136776,0,0
3R,EOG0917031J,AGAP009520,35206072,35207685,0.688,0
3R,EOG0917009V,AGAP009521,35211557,35212543,0,0
3R,EOG091700TY,AGAP009522,35289962,35356792,0.251,0
3R,EOG0917031P,AGAP009523,35297894,35300116,0.627,0
3R,EOG09170AHL,AGAP009528,35382345,35394920,0,0
3R,EOG091702CY,AGAP009529,35395953,35396723,0,0
3R,EOG091706S4,AGAP009532,35427365,35428509,0,0
3R,EOG09170BNM,AGAP009534,35498503,35499255,0,0
3R,EOG091702Q5,AGAP009536,35603304,35605141,0,0
3R,EOG09170AE0,AGAP009537,35606586,35606912,0,0
3R,EOG0917012N,AGAP009538,35609803,35613973,0,0
3R,EOG091700N7,AGAP009539,35617194,35620859,0,0
3R,EOG091702O5,AGAP009540,35856838,35858660,0,0
3R,EOG091703EP,AGAP009544,35935093,35936044,0,0
3R,EOG091703PE,AGAP009546,35939518,35941543,0,0
3R,EOG091704DH,AGAP009547,35944845,35946265,0,0
3R,EOG091707BG,AGAP009549,36017052,36017994,0,0
3R,EOG091703WL,AGAP009551,36043423,36044360,0,0
3R,EOG091706LR,AGAP009556,36127568,36145659,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3R,EOG091708TL,AGAP009557,36134526,36135383,0,0.135435442311969
3R,EOG0917062W,AGAP009558,36146495,36147802,0.511,0.135435442311969
3R,EOG091701UI,AGAP009560,36152800,36175571,0,0.135435442311969
3R,EOG091702US,AGAP009562,36250576,36255794,0,0.135435442311969
3R,EOG091702KX,AGAP009563,36259773,36261934,0,0.135435442311969
3R,EOG091701R9,AGAP009565,36265130,36267360,0,0.135435442311969
3R,EOG091706QE,AGAP009567,36345620,36346589,0,0.135435442311969
3R,EOG0917000N,AGAP009568,36348849,36362340,0,0.135435442311969
3R,EOG09170609,AGAP009569,36363149,36364325,0,0.135435442311969
3R,EOG091709RC,AGAP009570,36365759,36366856,0,0.135435442311969
3R,EOG091704EZ,AGAP009574,36380951,36382288,0,0.135435442311969
