ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091705OG,AGAP010935,13364389,13365731,0,1
3L,EOG091707Z9,AGAP010936,13367956,13370172,0,1
3L,EOG091707UJ,AGAP010937,13370815,13373493,0,1
3L,EOG0917053W,AGAP010938,13388416,13390605,0,1
3L,EOG09170773,AGAP010939,13486023,13510619,0,1
3L,EOG091707IC,AGAP010941,13519115,13520029,0,1
3L,EOG0917042O,AGAP010943,13579717,13583984,0,1
3L,EOG091706NS,AGAP010954,13670973,13671777,0,1
3L,EOG091700CL,AGAP010956,13735273,13739006,0,1
3L,EOG091709LX,AGAP010957,13793741,13818291,0,1
3L,EOG0917061O,AGAP010958,13831081,13849498,0,1
3L,EOG091707XB,AGAP010959,13834975,13836267,0,1
3L,EOG091703L9,AGAP010960,13837570,13839124,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091702IV,AGAP010961,13839199,13841038,0,1
3L,EOG091705JR,AGAP010963,13893149,13902774,0,1
3L,EOG091703BG,AGAP010966,13964171,13966158,0,1
3L,EOG091700VQ,AGAP010969,14048038,14062527,0,1
3L,EOG091700KZ,AGAP010970,14136670,14153767,0,1
3L,EOG0917045R,AGAP010971,14341371,14342747,0,1
3L,EOG091706EC,AGAP010972,14348746,14350819,0,1
3L,EOG0917040J,AGAP010973,14388801,14390416,0,1
3L,EOG09170141,AGAP010979,14427459,14439915,0,1
3L,EOG0917003B,AGAP010981,14450348,14451920,0,1
3L,EOG091701KC,AGAP010982,14466225,14472749,0,1
3L,EOG091707YG,AGAP010983,14479256,14480913,0,1
3L,EOG091703J9,AGAP010984,14482557,14484211,0,1
3L,EOG091704SD,AGAP010985,14484846,14517024,0,1
3L,EOG091705G2,AGAP010986,14486014,14487202,0,1
3L,EOG0917034T,AGAP010988,14499593,14501470,0,1
3L,EOG091706W2,AGAP010989,14517447,14518591,0,1
3L,EOG091708MC,AGAP010990,14519112,14519690,0,1
3L,EOG09170AEZ,AGAP010992,14520392,14521567,0,1
3L,EOG09170A1I,AGAP010993,14521738,14522387,0,1
3L,EOG09170884,AGAP010994,14522912,14523556,0,1
3L,EOG091708M9,AGAP010995,14524185,14524838,0,1
3L,EOG091708TN,AGAP011000,14535984,14536646,0,1
3L,EOG0917088Q,AGAP011001,14538653,14539301,0,1
3L,EOG0917007D,AGAP011009,14551812,14552348,0,1
3L,EOG091708JZ,AGAP011017,14568715,14569290,0,1
3L,EOG091704XG,AGAP011025,14580630,14583352,0,1
3L,EOG091703F7,AGAP011026,14583939,14586101,0,1
3L,EOG091708GY,AGAP011027,14586755,14587268,0,1
3L,EOG091703UH,AGAP011028,14601236,14602804,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091700A0,AGAP011030,14626518,14633447,0,1
3L,EOG091702MP,AGAP011031,14730422,14733225,0,1
3L,EOG091707E2,AGAP011032,14761655,14762470,0,1
3L,EOG091701N6,AGAP011033,14874867,14877711,0,1
3L,EOG0917002F,AGAP011034,15299371,15318611,0,1
3L,EOG091707VK,AGAP011035,15325082,15325852,0,1
3L,EOG0917006F,AGAP011036,15327979,15341249,0,1
3L,EOG091703B1,AGAP011037,15337201,15339120,0,1
3L,EOG091707JH,AGAP011038,15417381,15432426,0,1
3L,EOG091706IO,AGAP011039,15485159,15485817,0,1
3L,EOG0917028S,AGAP011041,15512328,15512939,0,1
3L,EOG091704ZB,AGAP011042,15672012,15673201,0,1
3L,EOG091701JR,AGAP011044,15726317,15729174,0,1
3L,EOG091702TF,AGAP011045,15731655,15734723,0,1
3L,EOG091703Z0,AGAP011046,15741429,15747297,0,1
3L,EOG091704S4,AGAP011047,15743938,15745275,0,1
3L,EOG091705MT,AGAP011050,15774210,15776890,0,1
3L,EOG091705Q7,AGAP011051,15778780,15779878,0,1
3L,EOG091705J8,AGAP011053,15784161,15785346,0,1
3L,EOG0917084O,AGAP011054,15789079,15789669,0,1
3L,EOG091702YX,AGAP011055,15794879,15797831,0,1
3L,EOG091706M0,AGAP011056,15798903,15799812,0,1
3L,EOG091702QJ,AGAP011057,15800142,15801207,0,1
3L,EOG091701OF,AGAP011058,15801834,15802541,0,1
3L,EOG091705M1,AGAP011060,15805306,15806325,0,1
3L,EOG0917057K,AGAP011061,15808210,15809335,0,1
3L,EOG091708UV,AGAP011062,15827269,15828098,0,1
3L,EOG09170BCC,AGAP011063,16089670,16089942,0,1
3L,EOG091706NW,AGAP011064,16136984,16138407,0,1
3L,EOG091705UM,AGAP011065,16180892,16182860,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091706QW,AGAP011069,16235845,16237225,0,1
3L,EOG0917015B,AGAP011070,16242351,16263775,0,1
3L,EOG0917007Q,AGAP011075,16287281,16303556,0,1
3L,EOG091708WV,AGAP011076,16304155,16304634,0,1
3L,EOG091709MX,AGAP011077,16306291,16306967,0,1
3L,EOG0917048O,AGAP011078,16307137,16308514,0,1
3L,EOG091701D6,AGAP011079,16310760,16312746,0,1
3L,EOG091702HS,AGAP011080,16316064,16320748,0,1
3L,EOG09170BL1,AGAP011081,16321415,16321765,0,1
3L,EOG091702GQ,AGAP011082,16325046,16332780,0,1
3L,EOG0917029E,AGAP011084,16351133,16353867,0,1
3L,EOG091701AE,AGAP011085,16358111,16363680,0,1
3L,EOG091705FG,AGAP011086,16368237,16369300,0,1
3L,EOG091700UH,AGAP011087,16433170,16452458,0,1
3L,EOG091700KR,AGAP011089,16457549,16461141,0,1
3L,EOG0917015Y,AGAP011092,16474901,16480123,0,1
3L,EOG0917027U,AGAP011094,16563546,16569914,0,1
3L,EOG091706MY,AGAP011096,16748600,16749619,0,1
3L,EOG091701R8,AGAP011097,16798641,16820685,0,1
3L,EOG09170685,AGAP011098,16824977,16825939,0,1
3L,EOG091700AS,AGAP011099,16873002,16888797,0,1
3L,EOG091702KF,AGAP011103,16954658,16956454,0,1
3L,EOG091703SZ,AGAP011104,16990272,16991568,0,1
3L,EOG091706UO,AGAP011105,16995322,16999221,0,1
3L,EOG0917052E,AGAP011106,16999830,17000633,0,1
3L,EOG09170ADJ,AGAP011107,17002432,17003006,0,1
3L,EOG091700G6,AGAP011109,17014756,17017437,0,1
3L,EOG091706OQ,AGAP028409,17018524,17019663,0,1
3L,EOG091702QH,AGAP011110,17025705,17028014,0,1
3L,EOG09170663,AGAP011111,17034389,17057435,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG0917032N,AGAP011113,17190014,17214138,0,1
3L,EOG0917054K,AGAP011114,17223681,17224633,0,1
3L,EOG091705XJ,AGAP011115,17225647,17227494,0,1
3L,EOG091702RS,AGAP011116,17231246,17233523,0,1
3L,EOG091706M2,AGAP011117,17278947,17279930,0,1
3L,EOG0917004N,AGAP011118,17297536,17317257,0,1
3L,EOG091708WN,AGAP011119,17321651,17326556,0,1
3L,EOG091703PI,AGAP011122,17385395,17392239,0,1
3L,EOG09170072,AGAP011123,17413262,17420987,0,1
3L,EOG091700DP,AGAP011124,17421680,17427641,0,1
3L,EOG0917056A,AGAP011125,17428346,17429388,0,1
3L,EOG091701LB,AGAP011127,17432848,17438594,0,1
3L,EOG091706EO,AGAP011128,17557346,17571851,0,1
3L,EOG091704IU,AGAP011130,17686350,17687629,0,1
3L,EOG09170880,AGAP028410,17687750,17688929,0,1
3L,EOG091708R9,AGAP011131,17689378,17690225,0,1
3L,EOG091707ZT,AGAP011132,17690415,17691167,0,1
3L,EOG091702VY,AGAP011133,17692638,17694779,0,1
3L,EOG091706OE,AGAP011135,17786160,17787569,0,1
3L,EOG091702TL,AGAP011136,17789806,17790393,0,1
3L,EOG091705B4,AGAP011137,17791455,17792688,0,1
3L,EOG0917002X,AGAP011138,17798459,17819055,0,1
3L,EOG09170062,AGAP011139,17826307,17835151,0,1
3L,EOG091704BI,AGAP011141,17842826,17849785,0,1
3L,EOG091701E4,AGAP011142,17851295,17857514,0,1
3L,EOG09170B9X,AGAP011143,17876489,17876992,0,1
3L,EOG09170358,AGAP011145,17971526,17973691,0,1
3L,EOG091709JG,AGAP011148,17980326,17980808,0,1
3L,EOG091701ZN,AGAP011149,17981923,17984480,0,1
3L,EOG091707VW,AGAP011150,17985125,17985927,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091700KT,AGAP011151,17986341,17986692,0,1
3L,EOG091704B5,AGAP011155,18091736,18092492,0,1
3L,EOG0917013Y,AGAP011156,18099046,18103388,0,1
3L,EOG091709QK,AGAP011157,18105562,18107018,0,1
3L,EOG091703NB,AGAP011160,18112749,18113828,0,1
3L,EOG091702D3,AGAP011161,18115145,18118550,0,1
3L,EOG0917003Q,AGAP011162,18121895,18129530,0,1
3L,EOG0917008T,AGAP011163,18133173,18140777,0,1
3L,EOG09170ABL,AGAP011164,18187720,18188223,0,1
3L,EOG091707QX,AGAP011165,18189231,18189990,0,1
3L,EOG091705EI,AGAP011166,18191585,18195623,0,1
3L,EOG09170734,AGAP011167,18204156,18205162,0,1
3L,EOG091707LB,AGAP011168,18206169,18207139,0,1
3L,EOG09170249,AGAP011169,18208899,18212003,0,1
3L,EOG09170280,AGAP011170,18220347,18222809,0,1
3L,EOG091704WF,AGAP011171,18223628,18224413,0,1
3L,EOG091704RZ,AGAP011172,18227817,18231273,0,1
3L,EOG091708B5,AGAP011173,18232386,18233643,0,1
3L,EOG091704CA,AGAP011174,18235010,18236628,0,1
3L,EOG09170BRE,AGAP011175,18239598,18240018,0,1
3L,EOG091701AU,AGAP011180,18286281,18289012,0,1
3L,EOG091703W7,AGAP011181,18290107,18291552,0,1
3L,EOG091705NH,AGAP011182,18293144,18295677,0,1
3L,EOG09170611,AGAP011183,18298968,18299980,0,1
3L,EOG0917041B,AGAP011184,18300373,18301255,0,1
3L,EOG09170A5J,AGAP011185,18302141,18302948,0,1
3L,EOG091700HW,AGAP011186,18353919,18358304,0,1
3L,EOG091700JG,AGAP011187,18555488,18559531,0,1
3L,EOG091705MB,AGAP011190,18875883,18877134,0,1
3L,EOG091708A3,AGAP011193,18930620,18931201,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091704KS,AGAP011196,19125245,19126990,0,1
3L,EOG0917055V,AGAP011197,19242344,19243189,0,1
3L,EOG091700HZ,AGAP011199,19279154,19284165,0,1
3L,EOG091705AN,AGAP011202,19300287,19301773,0,1
3L,EOG091704SW,AGAP011203,19302860,19304309,0,1
3L,EOG091701VQ,AGAP011204,19302937,19315792,0,1
3L,EOG091700ZG,AGAP011205,19320131,19325166,0,1
3L,EOG0917010V,AGAP011206,19377155,19379051,0,1
3L,EOG0917040R,AGAP011210,19415104,19417748,0,1
3L,EOG091706PD,AGAP011211,19418275,19419298,0,1
3L,EOG091708AU,AGAP011212,19423035,19423640,0,1
3L,EOG091709C9,AGAP011213,19425353,19427103,0,1
3L,EOG091700CE,AGAP011214,19429113,19433244,0,1
3L,EOG091702I6,AGAP011215,19435987,19438248,0,1
3L,EOG091701ZO,AGAP011216,19446199,19448003,0,1
3L,EOG0917014U,AGAP011217,19453878,19464665,0,1
3L,EOG091701LW,AGAP011218,19467052,19470887,0,1
3L,EOG0917066L,AGAP011219,19474993,19476443,0,1
3L,EOG091706XC,AGAP011220,19484056,19485190,0,1
3L,EOG091703EH,AGAP011227,19637989,19643780,0,1
3L,EOG0917012E,AGAP011232,19874170,19875474,0,1
3L,EOG09170309,AGAP011233,19877330,19881852,0,1
3L,EOG0917029V,AGAP011234,19887611,19889626,0,1
3L,EOG09170175,AGAP011240,19927397,19928485,0,1
3L,EOG091700ZS,AGAP011242,19938159,19947307,0,1
3L,EOG091708GA,AGAP011243,19979271,19979798,0,1
3L,EOG091707B3,AGAP011244,19980168,19981710,0,1
3L,EOG091708T0,AGAP011245,19982632,19983363,0,1
3L,EOG091704LM,AGAP011246,19984141,19984920,0,1
3L,EOG091709WZ,AGAP011247,19988992,19989525,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG09170223,AGAP011248,19997425,19999269,0,0
3L,EOG091705U4,AGAP011249,19999848,20002341,0,0
3L,EOG09170BSK,AGAP011250,20004035,20004331,0,0
3L,EOG09170BG9,AGAP011251,20073062,20073283,0,0
3L,EOG091701S7,AGAP011252,20080466,20081978,0,0
3L,EOG091706P9,AGAP011253,20083443,20096895,0,0
3L,EOG091707YA,AGAP011254,20103925,20110453,0,0
3L,EOG0917011Z,AGAP011255,20251051,20255820,0,0
3L,EOG0917043L,AGAP011257,20294955,20313338,0,0
3L,EOG091701H6,AGAP011273,20458958,20461100,0,0
3L,EOG091703OZ,AGAP011274,20468082,20469411,0,0
3L,EOG091703R3,AGAP011275,20470365,20474417,0,0
3L,EOG0917078W,AGAP011276,20479435,20480127,0,0
3L,EOG091707PH,AGAP011277,20484466,20485050,0,0
3L,EOG091707EI,AGAP011278,20489500,20489961,0.372,0
3L,EOG0917029L,AGAP011279,20508527,20522111,0,0
3L,EOG091704IH,AGAP011282,20541107,20560680,0,0
3L,EOG091708B6,AGAP011283,20544034,20544901,0,0
3L,EOG091708Z0,AGAP011284,20552452,20553128,0,0
3L,EOG091701EZ,AGAP011285,20558678,20562010,0,0
3L,EOG091708ZY,AGAP011287,20570651,20571617,0,0
3L,EOG09170BQJ,AGAP011288,20572372,20572629,0,0
3L,EOG09170B46,AGAP011291,20578733,20579029,0,0
3L,EOG091700JT,AGAP011292,20580492,20585580,0,0
3L,EOG091704PN,AGAP011293,20591645,20612412,0,0
3L,EOG09170AWH,AGAP011294,20627828,20628236,0,0
3L,EOG091702IW,AGAP011295,20650537,20654707,0,0
3L,EOG091705HI,AGAP011296,20675688,20677080,0,0
3L,EOG0917089P,AGAP011298,20688682,20689932,0,0
3L,EOG0917017T,AGAP011299,20690493,20693408,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG0917090B,AGAP011301,20702575,20703549,0,1
3L,EOG0917034R,AGAP011302,20764237,20766120,0,1
3L,EOG091700W5,AGAP011303,20766872,20768710,0,1
3L,EOG09170395,AGAP011305,20769134,20771201,0,1
3L,EOG09170708,AGAP011306,20778134,20788894,0,1
3L,EOG091705PO,AGAP011307,20791785,20792738,0,1
3L,EOG0917014W,AGAP028041,20804004,20806178,0,1
3L,EOG0917058U,AGAP028072,20813488,20819605,0,1
3L,EOG091705XP,AGAP011308,20823930,20833242,0,1
3L,EOG091702AJ,AGAP011309,20836579,20838657,0,1
3L,EOG091708D1,AGAP011310,20838801,20839754,0,1
3L,EOG091706WP,AGAP011313,20874877,20878760,0,1
3L,EOG091703GF,AGAP011314,20883193,20897200,0,1
3L,EOG091707QE,AGAP011316,20942933,20943586,0,1
3L,EOG091703N9,AGAP011319,20960705,20963969,0,1
3L,EOG09170A1Q,AGAP011320,21008302,21037364,0,1
3L,EOG091703QB,AGAP011321,21020326,21021915,0,1
3L,EOG091700X5,AGAP011322,21051375,21061267,0,1
3L,EOG09170ABQ,AGAP011323,21075158,21075534,0,1
3L,EOG0917060I,AGAP011325,21098169,21100483,0,1
3L,EOG091700KN,AGAP028071,21103504,21107276,0,1
3L,EOG0917069O,AGAP011327,21112230,21113597,0,1
3L,EOG091701L4,AGAP011328,21113952,21116656,0,1
3L,EOG091703UV,AGAP011329,21118672,21119913,0,1
3L,EOG091705ZS,AGAP011332,21149333,21150461,0,1
3L,EOG0917005M,AGAP011333,21154872,21187391,0,1
3L,EOG091707MU,AGAP011334,21303628,21351404,0,1
3L,EOG091700I7,AGAP011336,21356802,21370387,0,1
3L,EOG091701M2,AGAP011337,21374065,21377555,0,1
3L,EOG091707LL,AGAP011339,21381553,21382698,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG0917070O,AGAP028166,21387632,21388417,0,1
3L,EOG091700EP,AGAP011340,21445777,21450792,0,1
3L,EOG091704FG,AGAP011341,21455453,21472715,0,1
3L,EOG091707M5,AGAP011342,21510236,21512472,0,1
3L,EOG091707BE,AGAP011344,21516383,21517855,0,1
3L,EOG091708PW,AGAP011345,21519031,21519931,0,1
3L,EOG091707P7,AGAP011346,21520069,21520993,0,1
3L,EOG091701ME,AGAP011348,21532263,21537731,0,1
3L,EOG0917060R,AGAP011349,21584469,21612837,0,1
3L,EOG0917060S,AGAP011350,21614910,21615904,0,1
3L,EOG091700GP,AGAP011351,21618592,21647771,0,1
3L,EOG0917023B,AGAP011352,21659132,21661165,0,1
3L,EOG091706WS,AGAP011353,21675852,21676610,0,1
3L,EOG091703HH,AGAP011354,21676910,21677869,0,1
3L,EOG09170789,AGAP028143,21679486,21680224,0,1
3L,EOG091700ER,AGAP011355,21691050,21721841,0,1
3L,EOG091703WA,AGAP011356,21730152,21731579,0,1
3L,EOG091702L4,AGAP011358,21847951,21850205,0,1
3L,EOG0917016C,AGAP011359,21901460,21904542,0,1
3L,EOG091703Q0,AGAP011360,21912318,21933606,0,1
3L,EOG091706QZ,AGAP011361,21978827,21979705,0,1
3L,EOG091707AR,AGAP011362,21979815,21980732,0,1
3L,EOG091707YQ,AGAP011363,21990568,22014745,0,1
3L,EOG091706TY,AGAP011364,22017465,22018688,0,1
3L,EOG091702IU,AGAP011365,22019003,22020993,0,1
3L,EOG0917075A,AGAP011367,22025864,22026710,0,1
3L,EOG091708M8,AGAP011368,22028557,22029248,0,1
3L,EOG091700VH,AGAP028138,22031327,22036086,0,1
3L,EOG091704Z5,AGAP011369,22039140,22040396,0,1
3L,EOG091703DR,AGAP011370,22070141,22071775,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG0917035P,AGAP011371,22199986,22201986,0,0
3L,EOG091704GM,AGAP011374,22427877,22429288,0,0
3L,EOG091705H0,AGAP011375,22430279,22431524,0,0
3L,EOG091709BQ,AGAP011377,22492660,22493390,0,0
3L,EOG091702W5,AGAP011378,22703248,22705914,0,0
3L,EOG091707JN,AGAP011379,22758040,22984393,0,0
3L,EOG091706HK,AGAP011383,23001658,23002976,0,0
3L,EOG0917010T,AGAP011384,23007096,23200840,0,0
3L,EOG091704PE,AGAP011387,23253339,23254727,0,0
3L,EOG09170217,AGAP011388,23277332,23283124,0,0
3L,EOG091701WV,AGAP011390,23353736,23354326,0,0
3L,EOG09170107,AGAP011393,23469138,23472110,0,0
3L,EOG09170389,AGAP011394,23473702,23476788,0,0
3L,EOG091700S1,AGAP011395,23589462,23596863,0,0
3L,EOG091709FT,AGAP011397,23687111,23691672,0,0
3L,EOG0917043M,AGAP011398,23819658,23822292,0.273,0
3L,EOG0917048P,AGAP011399,23824929,23838689,0,0
3L,EOG091700UW,AGAP011400,23839549,23843490,0,0
3L,EOG091703QX,AGAP011401,23851243,23852642,0.859,0
3L,EOG091705JF,AGAP011402,23868441,23869478,0,0
3L,EOG091702EK,AGAP011403,23870211,23871805,0.469,0
3L,EOG091705A8,AGAP011404,23873908,23875307,0,0
3L,EOG0917049G,AGAP011405,23876713,23878295,0,0
3L,EOG091704R0,AGAP011406,23880452,23894899,0,0
3L,EOG091706OF,AGAP011407,23895715,23896938,0.339,0
3L,EOG091702R5,AGAP011409,23904663,23905631,0,0
3L,EOG0917028J,AGAP011414,24018075,24029486,0,0
3L,EOG091708GV,AGAP011415,24038267,24039058,0,0
3L,EOG091707TF,AGAP011416,24058181,24058897,0,0
3L,EOG091708M2,AGAP011417,24124275,24148989,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG09170AV6,AGAP028411,24220789,24221280,0,0
3L,EOG0917017H,AGAP011421,24378457,24402517,0,0
3L,EOG091706ZC,AGAP011422,24427151,24430236,0,0
3L,EOG091706HU,AGAP011423,24476383,24477302,0,0
3L,EOG091700Y2,AGAP011425,24479909,24486116,0,0
3L,EOG0917033A,AGAP011426,24491072,24493613,0.329,0
3L,EOG091703QZ,AGAP011433,24588653,24590037,0,0
3L,EOG091701CO,AGAP011434,24593683,24595146,0,0
3L,EOG091704CG,AGAP011435,24596291,24597788,0,0
3L,EOG091703U3,AGAP011437,24686518,24712240,0,0
3L,EOG091707OI,AGAP011438,24717996,24720642,0,0
3L,EOG091702T1,AGAP011440,24728596,24730374,0,0
3L,EOG0917000Y,AGAP011441,24732444,24745095,0,0
3L,EOG091704R5,AGAP011443,24750241,24752941,0,0
3L,EOG091709XN,AGAP028412,24753122,24753529,0,0
3L,EOG091706FD,AGAP011444,24754838,24755828,0,0
3L,EOG09170AO2,AGAP011445,24756521,24756989,0,0
3L,EOG091706H9,AGAP011446,24763465,24770148,0,0
3L,EOG0917059P,AGAP011447,24774974,24777906,0,0
3L,EOG0917055L,AGAP011448,24780207,24781428,0,0
3L,EOG091700C2,AGAP011449,24781598,24786212,0,0
3L,EOG09170273,AGAP011450,24789474,24796670,0,0
3L,EOG091709E8,AGAP011451,24837125,24838804,0,0
3L,EOG09170071,AGAP011454,24917328,24922378,0,0
3L,EOG091707IE,AGAP011455,24928329,24929088,0,0
3L,EOG0917087I,AGAP011456,24932464,24933241,0,0
3L,EOG091707CV,AGAP011457,24933375,24934284,0,0
3L,EOG091703LX,AGAP011458,24936771,24938084,0,0
3L,EOG0917011G,AGAP011459,24939356,24942598,0.331,0
3L,EOG091704Z2,AGAP011462,24957611,24958756,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091704QQ,AGAP011463,24962669,24968706,0,0
3L,EOG091705F9,AGAP011464,24972565,24973576,0,0
3L,EOG091704AM,AGAP011466,24978759,24979420,0.379,0
3L,EOG091705IO,AGAP011467,24981411,24982903,0,0
3L,EOG091704WL,AGAP011468,24983210,24984527,0,0
3L,EOG0917081W,AGAP011470,24987281,24989147,0,0
3L,EOG09170490,AGAP011472,24992891,24994668,0.462,0
3L,EOG091700VC,AGAP011474,24995936,25000680,0,0
3L,EOG091707FP,AGAP011475,25017939,25037487,0,0
3L,EOG091701NB,AGAP011476,25026924,25029981,0,0
3L,EOG091706T2,AGAP011477,25031127,25035747,0,0
3L,EOG091706T4,AGAP011478,25038532,25049055,0,0
3L,EOG09170618,AGAP011480,25091438,25092331,0,0
3L,EOG091709GU,AGAP028414,25248891,25249652,0.894,0
3L,EOG09170BWR,AGAP011482,25255704,25255934,0,0
3L,EOG091700NM,AGAP011483,25278851,25286930,0,0
3L,EOG091702S4,AGAP011485,25306385,25307427,0,0
3L,EOG09170267,AGAP011487,25312038,25333544,0,0
3L,EOG091702XY,AGAP011488,25337222,25339145,0.357,0
3L,EOG09170AAQ,AGAP011490,25402845,25403245,0.367,0
3L,EOG091703MR,AGAP011492,25424161,25426147,0,0
3L,EOG091705RY,AGAP011493,25434542,25438963,0,0
3L,EOG091706AG,AGAP011494,25445797,25446968,0.332,0
3L,EOG091702I0,AGAP011495,25450908,25459637,0,0
3L,EOG091701V4,AGAP011496,25452204,25454801,0,0
3L,EOG091701IF,AGAP011498,25473136,25507620,0,0
3L,EOG091707XF,AGAP011500,25544683,25551359,0,0
3L,EOG09170B9F,AGAP011501,25638157,25638609,0,0
3L,EOG091706BN,AGAP011502,25667507,25668028,0,0
3L,EOG091706PP,AGAP011503,25674181,25675082,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG09170BC0,AGAP011504,25688862,25689370,0,1
3L,EOG091704WS,AGAP011505,25725970,25726645,0,1
3L,EOG09170526,AGAP011506,25745946,25746610,0,1
3L,EOG0917031M,AGAP011507,25783937,25785931,0,1
3L,EOG091702VB,AGAP011508,26049684,26052554,0,1
3L,EOG0917048F,AGAP011509,26086863,26088728,0,1
3L,EOG091704GQ,AGAP011512,26253913,26258173,0,1
3L,EOG091704BR,AGAP011513,26285278,26286723,0,1
3L,EOG0917050S,AGAP011514,26294061,26294759,0,1
3L,EOG091702PI,AGAP011517,26404313,26406508,0,1
3L,EOG09170092,AGAP011518,26409809,26416659,0,1
3L,EOG0917035V,AGAP011519,26419979,26422908,0,1
3L,EOG091708J4,AGAP011522,26440107,26440828,0,1
3L,EOG091701VE,AGAP011523,26442369,26443867,0,1
3L,EOG0917048T,AGAP011524,26479906,26480963,0,1
3L,EOG0917001P,AGAP011526,26521434,26531738,0,1
3L,EOG091700WN,AGAP011527,26543311,26551470,0,1
3L,EOG091708CR,AGAP011528,26566523,26572486,0,1
3L,EOG091700RB,AGAP011529,26625291,26633350,0,1
3L,EOG091703EU,AGAP011531,26869304,26870808,0,1
3L,EOG091704YQ,AGAP011532,26876083,26881812,0,1
3L,EOG091703TS,AGAP011533,26889027,26890643,0,1
3L,EOG0917013Z,AGAP011534,26893430,26896048,0,1
3L,EOG09170A6M,AGAP011535,26900767,26902655,0,1
3L,EOG0917035B,AGAP011536,26904548,26909174,0,1
3L,EOG091701IY,AGAP011537,26912149,26931547,0,1
3L,EOG091703UM,AGAP011538,26942040,26943414,0,1
3L,EOG091702MI,AGAP011540,26946995,26950521,0,1
3L,EOG091702F5,AGAP011541,26953604,26959985,0,1
3L,EOG091708RY,AGAP011542,26974445,26975221,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG091703LT,AGAP011544,27053804,27058001,0,1
3L,EOG091700AB,AGAP011545,27076490,27083374,0,1
3L,EOG0917088H,AGAP011546,27088090,27093781,0,1
3L,EOG091700IP,AGAP011547,27190313,27194983,0,1
3L,EOG091705AQ,AGAP011548,27198541,27200012,0,1
3L,EOG091706IT,AGAP011549,27206923,27207870,0,1
3L,EOG091700OI,AGAP011551,27210476,27217970,0,1
3L,EOG091707IK,AGAP011552,27219613,27220543,0,1
3L,EOG091703FA,AGAP011553,27233577,27236181,0,1
3L,EOG091708V3,AGAP011554,27288184,27326404,0,1
3L,EOG09170BNQ,AGAP011555,27554332,27554595,0,1
3L,EOG091704BD,AGAP011557,27680835,27682130,0,1
3L,EOG09170BMI,AGAP011558,27735706,27736318,0,1
3L,EOG0917014G,AGAP011559,27737517,27740566,0,1
3L,EOG0917004O,AGAP011560,27748780,27753563,0,1
3L,EOG091700K5,AGAP011562,27759301,27764723,0,1
3L,EOG091709RD,AGAP011563,27773266,27773862,0,1
3L,EOG091703J3,AGAP011564,27795354,27802961,0,1
3L,EOG091707WG,AGAP011565,27807712,27808389,0,1
3L,EOG0917024W,AGAP011566,27872083,27898153,0,1
3L,EOG091702O2,AGAP011568,27910823,27913842,0,1
3L,EOG091704O2,AGAP011569,27935702,27946545,0,1
3L,EOG091701DJ,AGAP011570,27950685,27954900,0,1
3L,EOG09170A93,AGAP011571,27960415,27963900,0,1
3L,EOG091705HL,AGAP011572,27980374,27987732,0,1
3L,EOG0917040Y,AGAP011573,27990683,27996090,0,1
3L,EOG09170B9M,AGAP011574,28002843,28003182,0,1
3L,EOG091702F0,AGAP011575,28013706,28023705,0,1
3L,EOG0917065O,AGAP011578,28253400,28274124,0,1
3L,EOG091707V9,AGAP011579,28333439,28334139,0,1
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.l.
3L,EOG09170A7C,AGAP011581,28373084,28373665,0,1
3L,EOG0917003W,AGAP027998,28374393,28381943,0,1
3L,EOG0917029I,AGAP011583,28389678,28398697,0,1
3L,EOG091701OQ,AGAP011584,28405825,28411563,0,1
3L,EOG091700FX,AGAP011586,28430196,28437590,0,1
3L,EOG091702KV,AGAP011587,28441308,28443152,0,1
3L,EOG09170BYH,AGAP011588,28450090,28450750,0,1
3L,EOG09170A4R,AGAP011589,28452853,28453295,0,1
3L,EOG091704F0,AGAP011590,28546326,28547542,0,1
3L,EOG091709LF,AGAP011592,28624835,28625717,0,1
3L,EOG091707UI,AGAP011593,28627679,28631115,0,1
